txn_id,date,month,supplier_id,category_id,amount_eur,on_contract_flag,po_flag
TX0001260,2025-02-15,2025-02,SUP009,CAT01,721468.63,1,1
TX0001261,2025-02-23,2025-02,SUP015,CAT01,230336.6,1,1
TX0001262,2025-02-01,2025-02,SUP022,CAT01,1099194.22,1,1
TX0001263,2025-02-02,2025-02,SUP072,CAT01,1019505.98,1,1
TX0001264,2025-02-15,2025-02,SUP022,CAT01,823422.54,0,1
TX0001265,2025-02-15,2025-02,SUP017,CAT01,601747.25,1,1
TX0001266,2025-02-01,2025-02,SUP065,CAT01,1284937.65,1,1
TX0001267,2025-02-05,2025-02,SUP075,CAT01,1374311.15,1,1
TX0001268,2025-02-11,2025-02,SUP022,CAT01,235876.31,1,1
TX0001269,2025-02-15,2025-02,SUP004,CAT01,817031.01,0,1
TX0001270,2025-02-09,2025-02,SUP046,CAT01,322301.82,1,1
TX0001271,2025-02-16,2025-02,SUP055,CAT02,414014.81,1,0
TX0001272,2025-02-16,2025-02,SUP035,CAT02,313040.72,1,1
TX0001273,2025-02-24,2025-02,SUP035,CAT02,535213.51,0,0
TX0001274,2025-02-21,2025-02,SUP035,CAT02,182676.62,0,1
TX0001275,2025-02-06,2025-02,SUP035,CAT02,511131.52,0,0
TX0001276,2025-02-05,2025-02,SUP021,CAT02,1857896.93,0,1
TX0001277,2025-02-25,2025-02,SUP021,CAT02,115139.47,1,1
TX0001278,2025-02-24,2025-02,SUP052,CAT02,861224.82,1,1
TX0001279,2025-02-09,2025-02,SUP061,CAT02,187798.03,0,1
TX0001280,2025-02-22,2025-02,SUP052,CAT02,219869.05,1,1
TX0001281,2025-02-14,2025-02,SUP025,CAT02,674532.16,1,0
TX0001282,2025-02-06,2025-02,SUP021,CAT02,1734259.69,1,0
TX0001283,2025-02-19,2025-02,SUP021,CAT02,363439.03,0,0
TX0001284,2025-02-15,2025-02,SUP052,CAT02,340126.89,1,1
TX0001285,2025-02-07,2025-02,SUP035,CAT02,171418.26,1,1
TX0001286,2025-02-18,2025-02,SUP062,CAT02,603334.89,1,1
TX0001287,2025-02-21,2025-02,SUP025,CAT02,102090.1,1,1
TX0001288,2025-02-10,2025-02,SUP035,CAT02,284227.15,1,1
TX0001289,2025-02-05,2025-02,SUP035,CAT02,435766.33,1,1
TX0001290,2025-02-27,2025-02,SUP008,CAT03,1258021.98,1,1
TX0001291,2025-02-27,2025-02,SUP053,CAT03,541695.32,1,1
TX0001292,2025-02-25,2025-02,SUP036,CAT03,103284.06,0,0
TX0001293,2025-02-21,2025-02,SUP073,CAT03,416702.1,1,1
TX0001294,2025-02-16,2025-02,SUP039,CAT03,338071.31,1,1
TX0001295,2025-02-20,2025-02,SUP008,CAT03,185234.91,0,1
TX0001296,2025-02-13,2025-02,SUP064,CAT03,420123.77,0,0
TX0001297,2025-02-09,2025-02,SUP060,CAT03,101856.65,0,1
TX0001298,2025-02-05,2025-02,SUP053,CAT03,144645.96,1,1
TX0001299,2025-02-07,2025-02,SUP058,CAT03,215639.04,1,1
TX0001300,2025-02-23,2025-02,SUP014,CAT03,178292.65,0,1
TX0001301,2025-02-19,2025-02,SUP053,CAT03,388628.45,1,1
TX0001302,2025-02-14,2025-02,SUP008,CAT03,237256.33,0,0
TX0001303,2025-02-11,2025-02,SUP014,CAT03,163877.61,0,1
TX0001304,2025-02-08,2025-02,SUP064,CAT03,535572.99,1,1
TX0001305,2025-02-17,2025-02,SUP058,CAT03,378263.1,1,1
TX0001306,2025-02-09,2025-02,SUP014,CAT03,65626.21,1,1
TX0001307,2025-02-01,2025-02,SUP008,CAT03,64320.35,0,1
TX0001308,2025-02-16,2025-02,SUP064,CAT03,164848.66,1,1
TX0001309,2025-02-14,2025-02,SUP008,CAT03,74135.79,1,1
TX0001310,2025-02-10,2025-02,SUP014,CAT03,478111.79,1,1
TX0001311,2025-02-13,2025-02,SUP014,CAT03,150590.98,1,1
TX0001312,2025-02-18,2025-02,SUP071,CAT04,111213.24,1,1
TX0001313,2025-02-15,2025-02,SUP071,CAT04,189525.63,1,1
TX0001314,2025-02-05,2025-02,SUP018,CAT04,75195.6,1,1
TX0001315,2025-02-19,2025-02,SUP049,CAT04,46600.93,1,1
TX0001316,2025-02-10,2025-02,SUP037,CAT04,89668.46,1,1
TX0001317,2025-02-17,2025-02,SUP049,CAT04,96624.22,1,1
TX0001318,2025-02-01,2025-02,SUP049,CAT04,152559.77,1,1
TX0001319,2025-02-03,2025-02,SUP071,CAT04,144831.95,1,1
TX0001320,2025-02-20,2025-02,SUP018,CAT04,266679.75,1,1
TX0001321,2025-02-03,2025-02,SUP037,CAT04,232333.93,1,1
TX0001322,2025-02-15,2025-02,SUP071,CAT04,68266.83,1,1
TX0001323,2025-02-08,2025-02,SUP018,CAT04,212849.63,1,1
TX0001324,2025-02-21,2025-02,SUP018,CAT04,254995.42,1,1
TX0001325,2025-02-03,2025-02,SUP071,CAT04,269082.28,0,1
TX0001326,2025-02-04,2025-02,SUP071,CAT04,165133.95,1,1
TX0001327,2025-02-21,2025-02,SUP049,CAT04,158608.4,1,1
TX0001328,2025-02-13,2025-02,SUP071,CAT04,127651.54,1,1
TX0001329,2025-02-02,2025-02,SUP049,CAT04,138005.45,1,1
TX0001330,2025-02-22,2025-02,SUP018,CAT04,401773.36,1,1
TX0001331,2025-02-20,2025-02,SUP049,CAT04,141525.5,1,1
TX0001332,2025-02-20,2025-02,SUP071,CAT04,73095.62,1,1
TX0001333,2025-02-01,2025-02,SUP071,CAT04,167697.69,1,1
TX0001334,2025-02-22,2025-02,SUP018,CAT04,226362.07,1,1
TX0001335,2025-02-06,2025-02,SUP018,CAT04,261500.41,1,1
TX0001336,2025-02-23,2025-02,SUP071,CAT04,55098.74,1,1
TX0001337,2025-02-05,2025-02,SUP018,CAT04,348311.48,1,1
TX0001338,2025-02-11,2025-02,SUP018,CAT04,220474.36,1,1
TX0001339,2025-02-05,2025-02,SUP071,CAT04,335258.97,1,1
TX0001340,2025-02-18,2025-02,SUP037,CAT04,37798.16,1,1
TX0001341,2025-02-03,2025-02,SUP037,CAT04,276107.65,1,0
TX0001342,2025-02-16,2025-02,SUP012,CAT04,52692.77,1,1
TX0001343,2025-02-14,2025-02,SUP018,CAT04,106476.23,0,0
TX0001344,2025-02-23,2025-02,SUP077,CAT05,114714.79,1,1
TX0001345,2025-02-11,2025-02,SUP078,CAT05,103477.88,1,1
TX0001346,2025-02-08,2025-02,SUP048,CAT05,32329.93,1,1
TX0001347,2025-02-01,2025-02,SUP078,CAT05,37957.69,1,1
TX0001348,2025-02-02,2025-02,SUP048,CAT05,41471.79,1,1
TX0001349,2025-02-19,2025-02,SUP031,CAT05,782946.45,1,1
TX0001350,2025-02-22,2025-02,SUP048,CAT05,41281.33,1,1
TX0001351,2025-02-18,2025-02,SUP077,CAT05,112118.1,1,1
TX0001352,2025-02-08,2025-02,SUP078,CAT05,248358.72,1,1
TX0001353,2025-02-17,2025-02,SUP077,CAT05,418193.22,0,1
TX0001354,2025-02-20,2025-02,SUP078,CAT05,448452.88,1,1
TX0001355,2025-02-21,2025-02,SUP077,CAT05,141959.34,1,1
TX0001356,2025-02-16,2025-02,SUP078,CAT05,288340.64,1,1
TX0001357,2025-02-09,2025-02,SUP078,CAT05,242850.57,1,1
TX0001358,2025-02-05,2025-02,SUP056,CAT05,276272.43,1,1
TX0001359,2025-02-22,2025-02,SUP048,CAT05,304167.32,1,1
TX0001360,2025-02-03,2025-02,SUP031,CAT05,365099.36,1,1
TX0001361,2025-02-22,2025-02,SUP077,CAT05,170570.62,1,1
TX0001362,2025-02-08,2025-02,SUP077,CAT05,205177.36,1,1
TX0001363,2025-02-17,2025-02,SUP048,CAT05,1040634.19,1,1
TX0001364,2025-02-26,2025-02,SUP078,CAT05,179226.47,1,1
TX0001365,2025-02-06,2025-02,SUP078,CAT05,292140.62,0,0
TX0001366,2025-02-08,2025-02,SUP048,CAT05,244530.45,1,1
TX0001367,2025-02-01,2025-02,SUP048,CAT05,283732.86,1,1
TX0001368,2025-02-20,2025-02,SUP048,CAT05,553784.49,1,1
TX0001369,2025-02-26,2025-02,SUP056,CAT05,233934.52,1,1
TX0001370,2025-02-01,2025-02,SUP078,CAT05,99492.19,1,1
TX0001371,2025-02-04,2025-02,SUP077,CAT05,168045.43,0,0
TX0001372,2025-02-24,2025-02,SUP003,CAT05,234338.36,0,1
TX0001373,2025-02-23,2025-02,SUP020,CAT06,135816.48,1,1
TX0001374,2025-02-26,2025-02,SUP020,CAT06,399475.04,0,1
TX0001375,2025-02-20,2025-02,SUP069,CAT06,362280.29,0,0
TX0001376,2025-02-24,2025-02,SUP069,CAT06,189898.09,1,1
TX0001377,2025-02-22,2025-02,SUP069,CAT06,1079548.24,1,1
TX0001378,2025-02-20,2025-02,SUP067,CAT06,607131.88,1,1
TX0001379,2025-02-19,2025-02,SUP067,CAT06,409216.17,0,1
TX0001380,2025-02-13,2025-02,SUP069,CAT06,119013.56,0,0
TX0001381,2025-02-05,2025-02,SUP069,CAT06,36494.37,1,0
TX0001382,2025-02-23,2025-02,SUP068,CAT06,533830.2,1,1
TX0001383,2025-02-15,2025-02,SUP069,CAT06,33354.27,0,0
TX0001384,2025-02-09,2025-02,SUP050,CAT06,405922.96,0,0
TX0001385,2025-02-06,2025-02,SUP069,CAT06,223900.26,1,1
TX0001386,2025-02-15,2025-02,SUP020,CAT06,273449.59,1,1
TX0001387,2025-02-10,2025-02,SUP067,CAT06,921829.7,1,1
TX0001388,2025-02-10,2025-02,SUP069,CAT06,225712.06,0,1
TX0001389,2025-02-03,2025-02,SUP038,CAT06,421180.11,0,1
TX0001390,2025-02-08,2025-02,SUP023,CAT06,226746.72,0,0
TX0001391,2025-03-10,2025-03,SUP022,CAT01,813898.44,1,1
TX0001392,2025-03-22,2025-03,SUP054,CAT01,455233.78,0,1
TX0001393,2025-03-17,2025-03,SUP057,CAT01,1282734.46,1,1
TX0001394,2025-03-19,2025-03,SUP057,CAT01,94398.93,1,1
TX0001395,2025-03-07,2025-03,SUP015,CAT01,355817.27,1,1
TX0001396,2025-03-08,2025-03,SUP022,CAT01,731597.07,0,1
TX0001397,2025-03-13,2025-03,SUP066,CAT01,196213.74,1,1
TX0001398,2025-03-19,2025-03,SUP022,CAT01,878358.72,1,1
TX0001399,2025-03-15,2025-03,SUP080,CAT01,1058886.65,0,1
TX0001400,2025-03-05,2025-03,SUP022,CAT01,25970.59,0,1
TX0001401,2025-03-03,2025-03,SUP022,CAT01,1311478.26,1,1
TX0001402,2025-03-01,2025-03,SUP022,CAT01,700675.98,1,1
TX0001403,2025-03-19,2025-03,SUP022,CAT01,322478.03,1,1
TX0001404,2025-03-12,2025-03,SUP066,CAT01,127376.54,1,1
TX0001405,2025-03-04,2025-03,SUP010,CAT01,959849.93,1,1
TX0001406,2025-03-12,2025-03,SUP029,CAT01,167541.08,1,1
TX0001407,2025-03-01,2025-03,SUP046,CAT01,699758.66,1,1
TX0001408,2025-03-02,2025-03,SUP066,CAT01,174351.13,0,1
TX0001409,2025-03-14,2025-03,SUP046,CAT01,489953.52,1,1
TX0001410,2025-03-17,2025-03,SUP079,CAT01,930894.53,1,1
TX0001411,2025-03-11,2025-03,SUP066,CAT01,326064.82,0,0
TX0001412,2025-03-21,2025-03,SUP022,CAT01,1305555.31,0,0
TX0001413,2025-03-17,2025-03,SUP066,CAT01,743619.75,1,1
TX0001414,2025-03-26,2025-03,SUP079,CAT01,196819.83,1,1
TX0001415,2025-03-15,2025-03,SUP017,CAT01,138108.72,1,1
TX0001416,2025-03-08,2025-03,SUP046,CAT01,249802.8,1,1
TX0001417,2025-03-07,2025-03,SUP017,CAT01,472211.31,1,1
TX0001418,2025-03-21,2025-03,SUP046,CAT01,1388485.96,1,0
TX0001419,2025-03-13,2025-03,SUP006,CAT01,1564786.11,1,1
TX0001420,2025-03-26,2025-03,SUP057,CAT01,315739.25,1,1
TX0001421,2025-03-12,2025-03,SUP022,CAT01,307472.15,1,1
TX0001422,2025-03-26,2025-03,SUP025,CAT02,519131.6,0,1
TX0001423,2025-03-09,2025-03,SUP035,CAT02,172907.32,0,0
TX0001424,2025-03-24,2025-03,SUP052,CAT02,167728.17,1,1
TX0001425,2025-03-20,2025-03,SUP021,CAT02,2378598.98,0,0
TX0001426,2025-03-17,2025-03,SUP025,CAT02,280785.15,1,1
TX0001427,2025-03-27,2025-03,SUP035,CAT02,86692.16,1,1
TX0001428,2025-03-25,2025-03,SUP035,CAT02,190205.03,0,0
TX0001429,2025-03-06,2025-03,SUP052,CAT02,767957.15,1,1
TX0001430,2025-03-14,2025-03,SUP021,CAT02,409951.17,1,1
TX0001431,2025-03-05,2025-03,SUP035,CAT02,507620.42,1,1
TX0001432,2025-03-03,2025-03,SUP055,CAT02,296989.09,1,1
TX0001433,2025-03-06,2025-03,SUP025,CAT02,552781.0,0,1
TX0001434,2025-03-05,2025-03,SUP025,CAT02,663001.14,1,1
TX0001435,2025-03-14,2025-03,SUP063,CAT02,181883.28,1,1
TX0001436,2025-03-03,2025-03,SUP021,CAT02,258500.4,0,1
TX0001437,2025-03-12,2025-03,SUP035,CAT02,784966.61,1,1
TX0001438,2025-03-01,2025-03,SUP052,CAT02,493951.34,1,1
TX0001439,2025-03-25,2025-03,SUP021,CAT02,1231949.99,0,1
TX0001440,2025-03-10,2025-03,SUP060,CAT03,481181.76,0,0
TX0001441,2025-03-16,2025-03,SUP060,CAT03,222267.02,0,0
TX0001442,2025-03-18,2025-03,SUP060,CAT03,322516.25,0,0
TX0001443,2025-03-18,2025-03,SUP064,CAT03,260225.99,1,1
TX0001444,2025-03-21,2025-03,SUP008,CAT03,314228.63,0,0
TX0001445,2025-03-14,2025-03,SUP053,CAT03,62470.27,1,1
TX0001446,2025-03-19,2025-03,SUP073,CAT03,210278.06,1,1
TX0001447,2025-03-10,2025-03,SUP051,CAT03,413347.5,1,0
TX0001448,2025-03-22,2025-03,SUP014,CAT03,180613.36,0,0
TX0001449,2025-03-11,2025-03,SUP073,CAT03,107189.23,1,1
TX0001450,2025-03-13,2025-03,SUP014,CAT03,112806.74,0,1
TX0001451,2025-03-01,2025-03,SUP036,CAT03,27307.77,1,1
TX0001452,2025-03-15,2025-03,SUP014,CAT03,325287.46,1,1
TX0001453,2025-03-04,2025-03,SUP039,CAT03,311770.42,1,1
TX0001454,2025-03-20,2025-03,SUP039,CAT03,224840.7,1,1
TX0001455,2025-03-06,2025-03,SUP040,CAT03,446194.82,1,1
TX0001456,2025-03-25,2025-03,SUP064,CAT03,113644.6,0,0
TX0001457,2025-03-08,2025-03,SUP040,CAT03,364194.84,1,1
TX0001458,2025-03-05,2025-03,SUP047,CAT03,200279.19,1,1
TX0001459,2025-03-26,2025-03,SUP064,CAT03,212674.35,0,1
TX0001460,2025-03-04,2025-03,SUP060,CAT03,32775.24,0,1
TX0001461,2025-03-15,2025-03,SUP014,CAT03,449346.16,1,1
TX0001462,2025-03-09,2025-03,SUP008,CAT03,303044.26,1,1
TX0001463,2025-03-07,2025-03,SUP053,CAT03,354341.6,1,1
TX0001464,2025-03-16,2025-03,SUP064,CAT03,99815.18,1,1
TX0001465,2025-03-06,2025-03,SUP047,CAT03,277815.51,1,1
TX0001466,2025-03-10,2025-03,SUP014,CAT03,199943.1,0,0
TX0001467,2025-03-23,2025-03,SUP049,CAT04,207306.62,1,1
TX0001468,2025-03-25,2025-03,SUP049,CAT04,593870.68,1,1
TX0001469,2025-03-26,2025-03,SUP049,CAT04,567585.94,1,1
TX0001470,2025-03-16,2025-03,SUP018,CAT04,392270.64,1,1
TX0001471,2025-03-11,2025-03,SUP049,CAT04,110065.69,1,1
TX0001472,2025-03-15,2025-03,SUP049,CAT04,237586.12,1,0
TX0001473,2025-03-23,2025-03,SUP043,CAT04,377528.14,1,1
TX0001474,2025-03-10,2025-03,SUP018,CAT04,635816.67,1,1
TX0001475,2025-03-05,2025-03,SUP071,CAT04,1036566.12,1,1
TX0001476,2025-03-27,2025-03,SUP018,CAT04,26934.15,1,1
TX0001477,2025-03-02,2025-03,SUP049,CAT04,88246.55,1,1
TX0001478,2025-03-08,2025-03,SUP037,CAT04,235637.14,1,1
TX0001479,2025-03-26,2025-03,SUP018,CAT04,119597.43,1,1
TX0001480,2025-03-25,2025-03,SUP071,CAT04,193153.93,1,1
TX0001481,2025-03-02,2025-03,SUP018,CAT04,216345.87,1,1
TX0001482,2025-03-01,2025-03,SUP071,CAT04,44839.93,1,1
TX0001483,2025-03-17,2025-03,SUP071,CAT04,75850.8,1,1
TX0001484,2025-03-19,2025-03,SUP037,CAT04,366130.92,1,1
TX0001485,2025-03-17,2025-03,SUP077,CAT05,168737.16,0,0
TX0001486,2025-03-23,2025-03,SUP048,CAT05,592155.97,1,1
TX0001487,2025-03-20,2025-03,SUP001,CAT05,154440.64,1,1
TX0001488,2025-03-21,2025-03,SUP056,CAT05,83745.89,1,1
TX0001489,2025-03-14,2025-03,SUP001,CAT05,162905.3,1,1
TX0001490,2025-03-02,2025-03,SUP003,CAT05,280876.94,1,1
TX0001491,2025-03-23,2025-03,SUP077,CAT05,158085.71,0,1
TX0001492,2025-03-12,2025-03,SUP078,CAT05,1158355.27,1,1
TX0001493,2025-03-23,2025-03,SUP048,CAT05,21336.1,1,1
TX0001494,2025-03-18,2025-03,SUP078,CAT05,361052.36,0,1
TX0001495,2025-03-10,2025-03,SUP078,CAT05,118043.08,1,1
TX0001496,2025-03-24,2025-03,SUP078,CAT05,356926.48,0,1
TX0001497,2025-03-20,2025-03,SUP078,CAT05,171246.24,0,0
TX0001498,2025-03-15,2025-03,SUP078,CAT05,389390.53,0,0
TX0001499,2025-03-08,2025-03,SUP048,CAT05,118597.57,0,0
TX0001500,2025-03-16,2025-03,SUP048,CAT05,728781.25,1,1
TX0001501,2025-03-03,2025-03,SUP078,CAT05,69548.76,1,1
TX0001502,2025-03-15,2025-03,SUP077,CAT05,312138.27,1,1
TX0001503,2025-03-16,2025-03,SUP078,CAT05,229289.36,1,0
TX0001504,2025-03-25,2025-03,SUP078,CAT05,351628.05,1,1
TX0001505,2025-03-01,2025-03,SUP048,CAT05,116720.24,0,0
TX0001506,2025-03-02,2025-03,SUP048,CAT05,200254.39,1,1
TX0001507,2025-03-13,2025-03,SUP077,CAT05,1021545.96,1,1
TX0001508,2025-03-10,2025-03,SUP001,CAT05,409665.16,1,1
TX0001509,2025-03-16,2025-03,SUP069,CAT06,555616.19,1,1
TX0001510,2025-03-21,2025-03,SUP069,CAT06,207330.07,0,1
TX0001511,2025-03-12,2025-03,SUP069,CAT06,187265.85,0,1
TX0001512,2025-03-04,2025-03,SUP023,CAT06,445251.73,1,1
TX0001513,2025-03-21,2025-03,SUP069,CAT06,153518.37,0,1
TX0001514,2025-03-14,2025-03,SUP069,CAT06,283895.07,0,1
TX0001515,2025-03-12,2025-03,SUP050,CAT06,377788.41,1,1
TX0001516,2025-03-06,2025-03,SUP020,CAT06,109578.39,1,1
TX0001517,2025-03-23,2025-03,SUP068,CAT06,87533.57,0,1
TX0001518,2025-03-04,2025-03,SUP067,CAT06,254281.02,1,1
TX0001519,2025-03-22,2025-03,SUP069,CAT06,279544.92,1,1
TX0001520,2025-03-01,2025-03,SUP067,CAT06,421401.66,1,1
TX0001521,2025-03-15,2025-03,SUP020,CAT06,98439.79,1,1
TX0001522,2025-03-17,2025-03,SUP050,CAT06,134143.32,1,1
TX0001523,2025-03-14,2025-03,SUP069,CAT06,819072.35,1,1
TX0001524,2025-03-19,2025-03,SUP020,CAT06,491417.14,1,1
TX0001525,2025-03-12,2025-03,SUP069,CAT06,222966.36,0,1
TX0001526,2025-03-11,2025-03,SUP050,CAT06,546453.39,1,1
TX0001527,2025-03-06,2025-03,SUP067,CAT06,98792.91,0,1
TX0001528,2025-03-01,2025-03,SUP067,CAT06,203095.43,1,1
TX0001529,2025-03-26,2025-03,SUP050,CAT06,277761.63,0,0
TX0001530,2025-03-25,2025-03,SUP069,CAT06,184943.04,0,1
TX0001531,2025-03-23,2025-03,SUP069,CAT06,190309.4,1,1
TX0001532,2025-04-19,2025-04,SUP027,CAT01,415124.88,0,0
TX0001533,2025-04-01,2025-04,SUP066,CAT01,642100.34,1,1
TX0001534,2025-04-11,2025-04,SUP046,CAT01,753906.51,1,1
TX0001535,2025-04-14,2025-04,SUP066,CAT01,334117.86,1,1
TX0001536,2025-04-01,2025-04,SUP046,CAT01,614267.09,1,1
TX0001537,2025-04-08,2025-04,SUP072,CAT01,1060831.43,1,1
TX0001538,2025-04-16,2025-04,SUP017,CAT01,1295864.78,1,1
TX0001539,2025-04-22,2025-04,SUP015,CAT01,454002.23,1,1
TX0001540,2025-04-18,2025-04,SUP054,CAT01,480841.41,1,1
TX0001541,2025-04-07,2025-04,SUP022,CAT01,448281.74,1,1
TX0001542,2025-04-10,2025-04,SUP030,CAT01,539536.62,1,0
TX0001543,2025-04-22,2025-04,SUP046,CAT01,731190.94,1,1
TX0001544,2025-04-06,2025-04,SUP027,CAT01,441234.57,1,1
TX0001545,2025-04-04,2025-04,SUP066,CAT01,1246120.79,1,1
TX0001546,2025-04-16,2025-04,SUP017,CAT01,1129433.77,1,1
TX0001547,2025-04-04,2025-04,SUP066,CAT01,383032.81,0,1
TX0001548,2025-04-18,2025-04,SUP009,CAT01,381239.9,1,1
TX0001549,2025-04-17,2025-04,SUP046,CAT01,249045.59,1,1
TX0001550,2025-04-24,2025-04,SUP066,CAT01,560915.28,1,1
TX0001551,2025-04-27,2025-04,SUP017,CAT01,285140.31,1,1
TX0001552,2025-04-10,2025-04,SUP017,CAT01,239327.27,1,1
TX0001553,2025-04-23,2025-04,SUP017,CAT01,552046.36,1,1
TX0001554,2025-04-10,2025-04,SUP029,CAT01,135694.37,1,1
TX0001555,2025-04-27,2025-04,SUP022,CAT01,740118.92,1,1
TX0001556,2025-04-14,2025-04,SUP009,CAT01,568253.16,1,1
TX0001557,2025-04-22,2025-04,SUP066,CAT01,1089882.81,1,1
TX0001558,2025-04-17,2025-04,SUP017,CAT01,460170.35,1,1
TX0001559,2025-04-10,2025-04,SUP022,CAT01,632765.54,1,1
TX0001560,2025-04-20,2025-04,SUP030,CAT01,692420.0,1,1
TX0001561,2025-04-05,2025-04,SUP005,CAT01,879231.24,1,1
TX0001562,2025-04-16,2025-04,SUP006,CAT01,422527.79,0,0
TX0001563,2025-04-09,2025-04,SUP035,CAT02,294742.29,0,1
TX0001564,2025-04-03,2025-04,SUP025,CAT02,366871.01,1,1
TX0001565,2025-04-15,2025-04,SUP062,CAT02,152048.29,1,1
TX0001566,2025-04-05,2025-04,SUP035,CAT02,83464.28,0,0
TX0001567,2025-04-17,2025-04,SUP002,CAT02,396274.62,1,1
TX0001568,2025-04-20,2025-04,SUP011,CAT02,534809.56,1,1
TX0001569,2025-04-04,2025-04,SUP035,CAT02,1433849.81,1,0
TX0001570,2025-04-18,2025-04,SUP025,CAT02,519696.74,0,0
TX0001571,2025-04-05,2025-04,SUP052,CAT02,870359.17,1,1
TX0001572,2025-04-14,2025-04,SUP021,CAT02,603224.16,0,1
TX0001573,2025-04-04,2025-04,SUP011,CAT02,64529.8,1,1
TX0001574,2025-04-24,2025-04,SUP025,CAT02,410990.58,0,1
TX0001575,2025-04-11,2025-04,SUP035,CAT02,662877.88,0,1
TX0001576,2025-04-07,2025-04,SUP062,CAT02,663796.11,0,0
TX0001577,2025-04-22,2025-04,SUP055,CAT02,432566.93,1,1
TX0001578,2025-04-18,2025-04,SUP035,CAT02,580385.03,1,1
TX0001579,2025-04-08,2025-04,SUP042,CAT02,812281.57,1,1
TX0001580,2025-04-10,2025-04,SUP016,CAT02,104311.13,1,1
TX0001581,2025-04-12,2025-04,SUP035,CAT02,813805.05,1,1
TX0001582,2025-04-01,2025-04,SUP061,CAT02,82963.23,1,1
TX0001583,2025-04-12,2025-04,SUP025,CAT02,100152.76,1,1
TX0001584,2025-04-10,2025-04,SUP008,CAT03,558050.31,1,1
TX0001585,2025-04-07,2025-04,SUP064,CAT03,113769.72,1,1
TX0001586,2025-04-05,2025-04,SUP064,CAT03,267902.61,1,1
TX0001587,2025-04-13,2025-04,SUP060,CAT03,229977.31,1,1
TX0001588,2025-04-27,2025-04,SUP064,CAT03,741152.2,1,1
TX0001589,2025-04-17,2025-04,SUP008,CAT03,209932.99,0,0
TX0001590,2025-04-14,2025-04,SUP047,CAT03,137032.14,1,1
TX0001591,2025-04-14,2025-04,SUP019,CAT03,261591.94,1,1
TX0001592,2025-04-27,2025-04,SUP064,CAT03,283251.94,1,1
TX0001593,2025-04-07,2025-04,SUP014,CAT03,1092686.02,1,1
TX0001594,2025-04-01,2025-04,SUP014,CAT03,207139.43,1,1
TX0001595,2025-04-16,2025-04,SUP053,CAT03,68574.57,1,1
TX0001596,2025-04-08,2025-04,SUP008,CAT03,158017.68,0,1
TX0001597,2025-04-02,2025-04,SUP053,CAT03,261149.49,1,1
TX0001598,2025-04-23,2025-04,SUP014,CAT03,297903.5,0,0
TX0001599,2025-04-20,2025-04,SUP053,CAT03,41216.53,1,1
TX0001600,2025-04-12,2025-04,SUP064,CAT03,142450.89,0,1
TX0001601,2025-04-02,2025-04,SUP053,CAT03,712215.16,1,1
TX0001602,2025-04-20,2025-04,SUP014,CAT03,94143.53,0,1
TX0001603,2025-04-08,2025-04,SUP008,CAT03,398407.38,0,1
TX0001604,2025-04-14,2025-04,SUP008,CAT03,162560.58,0,1
TX0001605,2025-04-10,2025-04,SUP008,CAT03,216874.06,1,1
TX0001606,2025-04-01,2025-04,SUP037,CAT04,569576.25,1,1
TX0001607,2025-04-03,2025-04,SUP018,CAT04,38904.6,0,0
TX0001608,2025-04-23,2025-04,SUP024,CAT04,397972.69,1,1
TX0001609,2025-04-25,2025-04,SUP071,CAT04,291853.28,0,1
TX0001610,2025-04-22,2025-04,SUP071,CAT04,107063.23,1,1
TX0001611,2025-04-15,2025-04,SUP037,CAT04,250782.97,1,1
TX0001612,2025-04-01,2025-04,SUP018,CAT04,74187.07,1,1
TX0001613,2025-04-21,2025-04,SUP049,CAT04,178698.41,1,1
TX0001614,2025-04-11,2025-04,SUP071,CAT04,215803.34,1,1
TX0001615,2025-04-18,2025-04,SUP037,CAT04,502405.92,1,1
TX0001616,2025-04-26,2025-04,SUP049,CAT04,171720.67,1,1
TX0001617,2025-04-13,2025-04,SUP071,CAT04,117936.17,1,1
TX0001618,2025-04-21,2025-04,SUP018,CAT04,275808.2,0,1
TX0001619,2025-04-27,2025-04,SUP043,CAT04,323806.79,1,1
TX0001620,2025-04-23,2025-04,SUP049,CAT04,114143.9,1,1
TX0001621,2025-04-13,2025-04,SUP037,CAT04,84085.37,1,1
TX0001622,2025-04-08,2025-04,SUP071,CAT04,91083.76,1,1
TX0001623,2025-04-15,2025-04,SUP049,CAT04,503610.27,1,1
TX0001624,2025-04-19,2025-04,SUP037,CAT04,313665.85,1,1
TX0001625,2025-04-12,2025-04,SUP018,CAT04,162638.53,1,1
TX0001626,2025-04-23,2025-04,SUP049,CAT04,447071.14,1,1
TX0001627,2025-04-21,2025-04,SUP018,CAT04,113362.87,1,1
TX0001628,2025-04-06,2025-04,SUP018,CAT04,200485.4,1,1
TX0001629,2025-04-14,2025-04,SUP048,CAT05,742942.06,1,1
TX0001630,2025-04-17,2025-04,SUP078,CAT05,278966.65,1,1
TX0001631,2025-04-22,2025-04,SUP077,CAT05,104079.7,1,1
TX0001632,2025-04-17,2025-04,SUP077,CAT05,410128.18,1,1
TX0001633,2025-04-08,2025-04,SUP048,CAT05,282867.19,1,1
TX0001634,2025-04-07,2025-04,SUP070,CAT05,358626.83,0,1
TX0001635,2025-04-25,2025-04,SUP001,CAT05,533700.36,0,1
